Komoditi,Tanggal,Harga,Musim
Wortel,8/8/2017,10500,Hujan
Wortel,15/8/2017,10500,Hujan
Wortel,22/8/2017,10500,Hujan
Wortel,29/8/2017,10500,Hujan
Wortel,5/9/2017,10500,Hujan
Wortel,12/9/2017,10500,Hujan
Wortel,19/9/2017,10500,Hujan
Wortel,26/9/2017,10500,Hujan
Wortel,3/10/2017,10500,Hujan
Wortel,10/10/2017,10500,Hujan
Wortel,17/10/2017,10500,Hujan
Wortel,24/10/2017,10500,Hujan
Wortel,31/10/2017,10500,Hujan
Wortel,7/11/2017,12000,Kemarau
Wortel,14/11/2017,12000,Kemarau
Wortel,21/11/2017,12000,Kemarau
Wortel,28/11/2017,12000,Kemarau
Wortel,5/12/2017,12000,Kemarau
Wortel,12/12/2017,12000,Kemarau
Wortel,19/12/2017,12000,Kemarau
Wortel,26/12/2017,12000,Kemarau
Wortel,2/1/2018,12000,Kemarau
Wortel,9/1/2018,12000,Kemarau
Wortel,16/1/2018,12000,Kemarau
Wortel,23/1/2018,12000,Kemarau
Wortel,30/1/2018,12000,Kemarau
Wortel,6/2/2018,12000,Kemarau
Wortel,13/2/2018,12000,Kemarau
Wortel,20/2/2018,12000,Kemarau
Wortel,27/2/2018,12000,Kemarau
Wortel,6/3/2018,12500,Hujan
Wortel,13/3/2018,12500,Hujan
Wortel,20/3/2018,12500,Hujan
Wortel,27/3/2018,12500,Hujan
Wortel,3/4/2018,12500,Hujan
Wortel,10/4/2018,12500,Hujan
Wortel,17/4/2018,12500,Hujan
Wortel,24/4/2018,12500,Hujan
Wortel,1/5/2018,12500,Hujan
Wortel,8/5/2018,12500,Hujan
Wortel,15/5/2018,12500,Hujan
Wortel,22/5/2018,12500,Hujan
Wortel,29/5/2018,12500,Hujan
Wortel,5/6/2018,13500,Kemarau
Wortel,12/6/2018,13500,Kemarau
Wortel,19/6/2018,13500,Kemarau
Wortel,26/6/2018,13500,Kemarau
Wortel,3/7/2018,13500,Kemarau
Wortel,10/7/2018,13500,Kemarau
Wortel,17/7/2018,13500,Kemarau
Wortel,24/7/2018,13500,Kemarau
Wortel,31/7/2018,13500,Kemarau
Wortel,7/8/2018,13500,Kemarau
Wortel,14/8/2018,13500,Kemarau
Wortel,21/8/2018,13500,Kemarau
Wortel,28/8/2018,13500,Kemarau
Wortel,4/9/2018,13500,Kemarau
Wortel,11/9/2018,13500,Kemarau
Wortel,18/9/2018,13500,Kemarau
Wortel,25/9/2018,13500,Kemarau
Wortel,2/10/2018,13500,Kemarau
Wortel,9/10/2018,13500,Kemarau
Wortel,16/10/2018,13500,Kemarau
Wortel,23/10/2018,13500,Kemarau
Wortel,30/10/2018,13500,Kemarau
Wortel,6/11/2018,13500,Kemarau
Wortel,13/11/2018,13500,Kemarau
Wortel,20/11/2018,13500,Kemarau
Wortel,27/11/2018,13500,Kemarau
Wortel,4/12/2018,13500,Kemarau
Wortel,11/12/2018,13500,Kemarau
Wortel,18/12/2018,13500,Kemarau
Wortel,25/12/2018,13500,Kemarau
Wortel,1/1/2019,13500,Kemarau
Wortel,8/1/2019,10000,Hujan
Wortel,15/1/2019,10000,Hujan
Wortel,22/1/2019,10000,Hujan
Wortel,29/1/2019,10000,Hujan
Wortel,5/2/2019,10000,Hujan
Wortel,12/2/2019,10000,Hujan
Wortel,19/2/2019,10000,Hujan
Wortel,26/2/2019,10000,Hujan
Wortel,5/3/2019,10000,Hujan
Wortel,12/3/2019,10000,Hujan
Wortel,19/3/2019,10000,Hujan
Wortel,26/3/2019,10000,Hujan
Wortel,2/4/2019,10000,Hujan
Wortel,9/4/2019,10000,Hujan
Wortel,16/4/2019,10000,Hujan
Wortel,23/4/2019,10000,Hujan
Wortel,30/4/2019,10000,Hujan
Wortel,7/5/2019,12000,Kemarau
Wortel,14/5/2019,12000,Kemarau
Wortel,21/5/2019,12000,Kemarau
Wortel,28/5/2019,12000,Kemarau
Wortel,4/6/2019,12000,Kemarau
Wortel,11/6/2019,12000,Kemarau
Wortel,18/6/2019,12000,Kemarau
Wortel,25/6/2019,12000,Kemarau
Wortel,2/7/2019,12000,Kemarau
Wortel,9/7/2019,12000,Kemarau
Wortel,16/7/2019,12000,Kemarau
Wortel,23/7/2019,12000,Kemarau
Wortel,30/7/2019,12000,Kemarau
Wortel,6/8/2019,12000,Kemarau
Wortel,13/8/2019,12000,Kemarau
Wortel,20/8/2019,12000,Kemarau
Wortel,27/8/2019,12000,Kemarau
Wortel,3/9/2019,12000,Kemarau
Wortel,10/9/2019,12000,Kemarau
Wortel,17/9/2019,12000,Kemarau
Wortel,24/9/2019,12000,Kemarau
Wortel,1/10/2019,12000,Kemarau
Wortel,8/10/2019,11500,Hujan
Wortel,15/10/2019,11500,Hujan
Wortel,22/10/2019,11500,Hujan
Wortel,29/10/2019,11500,Hujan
Wortel,5/11/2019,11500,Hujan
Wortel,12/11/2019,11500,Hujan
Wortel,19/11/2019,11500,Hujan
Wortel,26/11/2019,11500,Hujan
Wortel,3/12/2019,11500,Hujan
Wortel,10/12/2019,11500,Hujan
Wortel,17/12/2019,11500,Hujan
Wortel,24/12/2019,11500,Hujan
Wortel,31/12/2019,11500,Hujan
Wortel,7/1/2020,11500,Hujan
Wortel,14/1/2020,11500,Hujan
Wortel,21/1/2020,11500,Hujan
Wortel,28/1/2020,11500,Hujan
Wortel,4/2/2020,11500,Hujan
Wortel,11/2/2020,11500,Hujan
Wortel,18/2/2020,11500,Hujan
Wortel,25/2/2020,11500,Hujan
Wortel,3/3/2020,11500,Hujan
Wortel,10/3/2020,11500,Hujan
Wortel,17/3/2020,11500,Hujan
Wortel,24/3/2020,11500,Hujan
Wortel,31/3/2020,11500,Hujan
Wortel,7/4/2020,11500,Hujan
Wortel,14/4/2020,11500,Hujan
Wortel,21/4/2020,11500,Hujan
Wortel,28/4/2020,11500,Hujan
Wortel,5/5/2020,11500,Hujan
Wortel,12/5/2020,11500,Hujan
Wortel,19/5/2020,11500,Hujan
Wortel,26/5/2020,11500,Hujan
Wortel,2/6/2020,11500,Hujan
Wortel,9/6/2020,13500,Kemarau
Wortel,16/6/2020,13500,Kemarau
Wortel,23/6/2020,13500,Kemarau
Wortel,30/6/2020,13500,Kemarau
Wortel,7/7/2020,13500,Kemarau
Wortel,14/7/2020,13500,Kemarau
Wortel,21/7/2020,13500,Kemarau
Wortel,28/7/2020,13500,Kemarau
Wortel,4/8/2020,13500,Kemarau
Wortel,11/8/2020,13500,Kemarau
Wortel,18/8/2020,13500,Kemarau
Wortel,25/8/2020,13500,Kemarau
Wortel,1/9/2020,13500,Kemarau
Wortel,8/9/2020,13500,Kemarau
Wortel,15/9/2020,13500,Kemarau
Wortel,22/9/2020,13500,Kemarau
Wortel,29/9/2020,13500,Kemarau
Wortel,6/10/2020,14500,Hujan
Wortel,13/10/2020,14500,Hujan
Wortel,20/10/2020,14500,Hujan
Wortel,27/10/2020,14500,Hujan
Wortel,3/11/2020,14500,Hujan
Wortel,10/11/2020,14500,Hujan
Wortel,17/11/2020,14500,Hujan
Wortel,24/11/2020,14500,Hujan
Wortel,1/12/2020,14500,Hujan
Wortel,8/12/2020,14500,Hujan
Wortel,15/12/2020,14500,Hujan
Wortel,22/12/2020,14500,Hujan
Wortel,29/12/2020,14500,Hujan
Wortel,5/1/2021,16000,Hujan
Wortel,12/1/2021,16000,Hujan
Wortel,19/1/2021,16000,Hujan
Wortel,26/1/2021,16000,Hujan
Wortel,2/2/2021,16000,Hujan
Wortel,9/2/2021,15000,Hujan
Wortel,16/2/2021,15000,Hujan
Wortel,23/2/2021,15000,Hujan
Wortel,2/3/2021,15000,Hujan
Wortel,9/3/2021,15000,Hujan
Wortel,16/3/2021,15000,Hujan
Wortel,23/3/2021,15000,Hujan
Wortel,30/3/2021,15000,Hujan
Wortel,6/4/2021,17000,Kemarau
Wortel,13/4/2021,17000,Kemarau
Wortel,20/4/2021,17000,Kemarau
Wortel,27/4/2021,17000,Kemarau
Wortel,4/5/2021,17000,Kemarau
Wortel,11/5/2021,15000,Kemarau
Wortel,18/5/2021,15000,Kemarau
Wortel,25/5/2021,15000,Kemarau
Wortel,1/6/2021,15000,Kemarau
Wortel,8/6/2021,17000,Kemarau
Wortel,15/6/2021,17000,Kemarau
Wortel,22/6/2021,17000,Kemarau
Wortel,29/6/2021,17000,Kemarau
Wortel,6/7/2021,17000,Kemarau
Wortel,13/7/2021,17000,Kemarau
Wortel,20/7/2021,17000,Kemarau
Wortel,27/7/2021,17000,Kemarau
Wortel,3/8/2021,17000,Kemarau
Wortel,10/8/2021,18000,Kemarau
Wortel,17/8/2021,18000,Kemarau
Wortel,24/8/2021,18000,Kemarau
Wortel,31/8/2021,18000,Kemarau
Wortel,7/9/2021,15000,Kemarau
Wortel,14/9/2021,15000,Kemarau
Wortel,21/9/2021,15000,Kemarau
Wortel,28/9/2021,15000,Kemarau
Wortel,5/10/2021,16000,Kemarau
Wortel,12/10/2021,16000,Kemarau
Wortel,19/10/2021,16000,Kemarau
Wortel,26/10/2021,16000,Kemarau
Wortel,2/11/2021,16000,Kemarau
Wortel,9/11/2021,16000,Hujan
Wortel,16/11/2021,16000,Hujan
Wortel,23/11/2021,16000,Hujan
Wortel,30/11/2021,16000,Hujan
Wortel,7/12/2021,15000,Hujan
Wortel,14/12/2021,15000,Hujan
Wortel,21/12/2021,15000,Hujan
Wortel,28/12/2021,15000,Hujan
Wortel,4/1/2022,15000,Hujan
Wortel,11/1/2022,15500,Hujan
Wortel,18/1/2022,15500,Hujan
Wortel,25/1/2022,15500,Hujan
Wortel,1/2/2022,15500,Hujan
Wortel,8/2/2022,15000,Hujan
Wortel,15/2/2022,15000,Hujan
Wortel,22/2/2022,15000,Hujan
Wortel,1/3/2022,15000,Hujan
Wortel,8/3/2022,15000,Kemarau
Wortel,15/3/2022,15000,Kemarau
Wortel,22/3/2022,15000,Kemarau
Wortel,29/3/2022,15000,Kemarau
Wortel,5/4/2022,16000,Kemarau
Wortel,12/4/2022,16000,Kemarau
Wortel,19/4/2022,16000,Kemarau
Wortel,26/4/2022,16000,Kemarau
Wortel,3/5/2022,16000,Kemarau
Wortel,10/5/2022,16500,Kemarau
Wortel,17/5/2022,16500,Kemarau
Wortel,24/5/2022,16500,Kemarau
Wortel,31/5/2022,16500,Kemarau
Wortel,7/6/2022,16500,Kemarau
Wortel,14/6/2022,16500,Kemarau
Wortel,21/6/2022,16500,Kemarau
Wortel,28/6/2022,16500,Kemarau
Wortel,5/7/2022,17000,Kemarau
Wortel,12/7/2022,17000,Kemarau
Wortel,19/7/2022,17000,Kemarau
Wortel,26/7/2022,17000,Kemarau
Wortel,2/8/2022,17000,Kemarau
Wortel,9/8/2022,18000,Hujan
Wortel,16/8/2022,18000,Hujan
Wortel,23/8/2022,18000,Hujan
Wortel,30/8/2022,18000,Hujan
Wortel,6/9/2022,16000,Hujan
Wortel,13/9/2022,16000,Hujan
Wortel,20/9/2022,16000,Hujan
Wortel,27/9/2022,16000,Hujan
Wortel,4/10/2022,16000,Hujan
Wortel,11/10/2022,16000,Hujan
Wortel,18/10/2022,16000,Hujan
Wortel,25/10/2022,16000,Hujan
Wortel,1/11/2022,16000,Hujan
Wortel,8/11/2022,15000,Hujan
Wortel,15/11/2022,15000,Hujan
Wortel,22/11/2022,15000,Hujan
Wortel,29/11/2022,15000,Hujan
Wortel,6/12/2022,15000,Hujan
Wortel,13/12/2022,15000,Hujan
Wortel,20/12/2022,15000,Hujan
Wortel,27/12/2022,15000,Hujan
Wortel,3/1/2023,15000,Hujan
Wortel,10/1/2023,12000,Hujan
Wortel,17/1/2023,12000,Hujan
Wortel,24/1/2023,12000,Hujan
Wortel,31/1/2023,12000,Hujan
Wortel,7/2/2023,13000,Hujan
Wortel,14/2/2023,13000,Hujan
Wortel,21/2/2023,13000,Hujan
Wortel,28/2/2023,13000,Hujan
Wortel,7/3/2023,18000,Hujan
Wortel,14/3/2023,18000,Hujan
Wortel,21/3/2023,18000,Hujan
Wortel,28/3/2023,18000,Hujan
Wortel,4/4/2023,18000,Hujan
Wortel,11/4/2023,12000,Kemarau
Wortel,18/4/2023,12000,Kemarau
Wortel,25/4/2023,12000,Kemarau
Wortel,2/5/2023,12000,Kemarau
Wortel,9/5/2023,11000,Kemarau
Wortel,16/5/2023,11000,Kemarau
Wortel,23/5/2023,11000,Kemarau
Wortel,30/5/2023,11000,Kemarau
Wortel,6/6/2023,13000,Kemarau
Wortel,13/6/2023,13000,Kemarau
Wortel,20/6/2023,13000,Kemarau
Wortel,27/6/2023,13000,Kemarau
Wortel,4/7/2023,13000,Kemarau
Wortel,11/7/2023,18000,Kemarau
Wortel,18/7/2023,18000,Kemarau
Wortel,25/7/2023,18000,Kemarau
Wortel,1/8/2023,18000,Kemarau
Kentang,1/1/2013,6000,Hujan
Kentang,8/1/2013,6000,Hujan
Kentang,15/1/2013,6000,Hujan
Kentang,22/1/2013,6000,Hujan
Kentang,29/1/2013,6000,Hujan
Kentang,5/2/2013,6000,Hujan
Kentang,12/2/2013,6000,Hujan
Kentang,19/2/2013,6000,Hujan
Kentang,26/2/2013,6000,Hujan
Kentang,5/3/2013,6000,Hujan
Kentang,12/3/2013,6000,Hujan
Kentang,19/3/2013,6000,Hujan
Kentang,26/3/2013,6000,Hujan
Kentang,2/4/2013,6500,Kemarau
Kentang,9/4/2013,6500,Kemarau
Kentang,16/4/2013,6500,Kemarau
Kentang,23/4/2013,6500,Kemarau
Kentang,30/4/2013,6500,Kemarau
Kentang,7/5/2013,8000,Kemarau
Kentang,14/5/2013,8000,Kemarau
Kentang,21/5/2013,8000,Kemarau
Kentang,28/5/2013,8000,Kemarau
Kentang,4/6/2013,8000,Kemarau
Kentang,11/6/2013,8000,Kemarau
Kentang,18/6/2013,8000,Kemarau
Kentang,25/6/2013,8000,Kemarau
Kentang,2/7/2013,8000,Kemarau
Kentang,9/7/2013,8000,Kemarau
Kentang,16/7/2013,8000,Kemarau
Kentang,23/7/2013,8000,Kemarau
Kentang,30/7/2013,8000,Kemarau
Kentang,6/8/2013,8000,Kemarau
Kentang,13/8/2013,8000,Kemarau
Kentang,20/8/2013,8000,Kemarau
Kentang,27/8/2013,8000,Kemarau
Kentang,3/9/2013,8000,Kemarau
Kentang,10/9/2013,8000,Kemarau
Kentang,17/9/2013,8000,Kemarau
Kentang,24/9/2013,8000,Kemarau
Kentang,1/10/2013,8000,Kemarau
Kentang,8/10/2013,8000,Kemarau
Kentang,15/10/2013,8000,Kemarau
Kentang,22/10/2013,8000,Kemarau
Kentang,29/10/2013,8000,Kemarau
Kentang,5/11/2013,8500,Hujan
Kentang,12/11/2013,8500,Hujan
Kentang,19/11/2013,8500,Hujan
Kentang,26/11/2013,8500,Hujan
Kentang,3/12/2013,8500,Hujan
Kentang,10/12/2013,8500,Hujan
Kentang,17/12/2013,8500,Hujan
Kentang,24/12/2013,8500,Hujan
Kentang,31/12/2013,8500,Hujan
Kentang,7/1/2014,8500,Hujan
Kentang,14/1/2014,8500,Hujan
Kentang,21/1/2014,8500,Hujan
Kentang,28/1/2014,8500,Hujan
Kentang,4/2/2014,8500,Hujan
Kentang,11/2/2014,8500,Hujan
Kentang,18/2/2014,8500,Hujan
Kentang,25/2/2014,8500,Hujan
Kentang,4/3/2014,7000,Kemarau
Kentang,11/3/2014,7000,Kemarau
Kentang,18/3/2014,7000,Kemarau
Kentang,25/3/2014,7000,Kemarau
Kentang,1/4/2014,7000,Kemarau
Kentang,8/4/2014,7000,Kemarau
Kentang,15/4/2014,7000,Kemarau
Kentang,22/4/2014,7000,Kemarau
Kentang,29/4/2014,7000,Kemarau
Kentang,6/5/2014,7000,Kemarau
Kentang,13/5/2014,7000,Kemarau
Kentang,20/5/2014,7000,Kemarau
Kentang,27/5/2014,7000,Kemarau
Kentang,3/6/2014,7000,Kemarau
Kentang,10/6/2014,7000,Kemarau
Kentang,17/6/2014,7000,Kemarau
Kentang,24/6/2014,7000,Kemarau
Kentang,1/7/2014,7000,Kemarau
Kentang,8/7/2014,7000,Kemarau
Kentang,15/7/2014,7000,Kemarau
Kentang,22/7/2014,7000,Kemarau
Kentang,29/7/2014,7000,Kemarau
Kentang,5/8/2014,6000,Hujan
Kentang,12/8/2014,6000,Hujan
Kentang,19/8/2014,6000,Hujan
Kentang,26/8/2014,6000,Hujan
Kentang,2/9/2014,6000,Hujan
Kentang,9/9/2014,6000,Hujan
Kentang,16/9/2014,6000,Hujan
Kentang,23/9/2014,6000,Hujan
Kentang,30/9/2014,6000,Hujan
Kentang,7/10/2014,6000,Hujan
Kentang,14/10/2014,6000,Hujan
Kentang,21/10/2014,6000,Hujan
Kentang,28/10/2014,6000,Hujan
Kentang,4/11/2014,6000,Hujan
Kentang,11/11/2014,6000,Hujan
Kentang,18/11/2014,6000,Hujan
Kentang,25/11/2014,6000,Hujan
Kentang,2/12/2014,6000,Hujan
Kentang,9/12/2014,6000,Hujan
Kentang,16/12/2014,6000,Hujan
Kentang,23/12/2014,6000,Hujan
Kentang,30/12/2014,6000,Hujan
Kentang,6/1/2015,6000,Hujan
Kentang,13/1/2015,6000,Hujan
Kentang,20/1/2015,6000,Hujan
Kentang,27/1/2015,6000,Hujan
Kentang,3/2/2015,6000,Hujan
Kentang,10/2/2015,6000,Hujan
Kentang,17/2/2015,6000,Hujan
Kentang,24/2/2015,6000,Hujan
Kentang,3/3/2015,6000,Hujan
Kentang,10/3/2015,6000,Hujan
Kentang,17/3/2015,6000,Hujan
Kentang,24/3/2015,6000,Hujan
Kentang,31/3/2015,6000,Hujan
Kentang,7/4/2015,7500,Kemarau
Kentang,14/4/2015,7500,Kemarau
Kentang,21/4/2015,7500,Kemarau
Kentang,28/4/2015,7500,Kemarau
Kentang,5/5/2015,7500,Kemarau
Kentang,12/5/2015,7500,Kemarau
Kentang,19/5/2015,7500,Kemarau
Kentang,26/5/2015,7500,Kemarau
Kentang,2/6/2015,7500,Kemarau
Kentang,9/6/2015,7500,Kemarau
Kentang,16/6/2015,7500,Kemarau
Kentang,23/6/2015,7500,Kemarau
Kentang,30/6/2015,7500,Kemarau
Kentang,7/7/2015,7500,Kemarau
Kentang,14/7/2015,7500,Kemarau
Kentang,21/7/2015,7500,Kemarau
Kentang,28/7/2015,7500,Kemarau
Kentang,4/8/2015,7500,Hujan
Kentang,11/8/2015,7500,Hujan
Kentang,18/8/2015,7500,Hujan
Kentang,25/8/2015,7500,Hujan
Kentang,1/9/2015,7500,Hujan
Kentang,8/9/2015,7500,Hujan
Kentang,15/9/2015,7500,Hujan
Kentang,22/9/2015,7500,Hujan
Kentang,29/9/2015,7500,Hujan
Kentang,6/10/2015,7500,Hujan
Kentang,13/10/2015,7500,Hujan
Kentang,20/10/2015,7500,Hujan
Kentang,27/10/2015,7500,Hujan
Kentang,3/11/2015,9000,Kemarau
Kentang,10/11/2015,9000,Kemarau
Kentang,17/11/2015,9000,Kemarau
Kentang,24/11/2015,9000,Kemarau
Kentang,1/12/2015,9000,Kemarau
Kentang,8/12/2015,9000,Kemarau
Kentang,15/12/2015,9000,Kemarau
Kentang,22/12/2015,9000,Kemarau
Kentang,29/12/2015,9000,Kemarau
Kentang,5/1/2016,9000,Kemarau
Kentang,12/1/2016,9000,Kemarau
Kentang,19/1/2016,9000,Kemarau
Kentang,26/1/2016,9000,Kemarau
Kentang,2/2/2016,9000,Kemarau
Kentang,9/2/2016,9000,Kemarau
Kentang,16/2/2016,9000,Kemarau
Kentang,23/2/2016,9000,Kemarau
Kentang,1/3/2016,9000,Kemarau
Kentang,8/3/2016,9000,Kemarau
Kentang,15/3/2016,9000,Kemarau
Kentang,22/3/2016,9000,Kemarau
Kentang,29/3/2016,9000,Kemarau
Kentang,5/4/2016,9000,Kemarau
Kentang,12/4/2016,9000,Kemarau
Kentang,19/4/2016,9000,Kemarau
Kentang,26/4/2016,9000,Kemarau
Kentang,3/5/2016,9000,Kemarau
Kentang,10/5/2016,9000,Kemarau
Kentang,17/5/2016,9000,Kemarau
Kentang,24/5/2016,9000,Kemarau
Kentang,31/5/2016,9000,Kemarau
Kentang,7/6/2016,8000,Hujan
Kentang,14/6/2016,8000,Hujan
Kentang,21/6/2016,8000,Hujan
Kentang,28/6/2016,8000,Hujan
Kentang,5/7/2016,8000,Hujan
Kentang,12/7/2016,8000,Hujan
Kentang,19/7/2016,8000,Hujan
Kentang,26/7/2016,8000,Hujan
Kentang,2/8/2016,8000,Hujan
Kentang,9/8/2016,8000,Hujan
Kentang,16/8/2016,8000,Hujan
Kentang,23/8/2016,8000,Hujan
Kentang,30/8/2016,8000,Hujan
Kentang,6/9/2016,8000,Hujan
Kentang,13/9/2016,8000,Hujan
Kentang,20/9/2016,8000,Hujan
Kentang,27/9/2016,8000,Hujan
Kentang,4/10/2016,9500,Kemarau
Kentang,11/10/2016,9500,Kemarau
Kentang,18/10/2016,9500,Kemarau
Kentang,25/10/2016,9500,Kemarau
Kentang,1/11/2016,9500,Kemarau
Kentang,8/11/2016,9500,Kemarau
Kentang,15/11/2016,9500,Kemarau
Kentang,22/11/2016,9500,Kemarau
Kentang,29/11/2016,9500,Kemarau
Kentang,6/12/2016,9500,Kemarau
Kentang,13/12/2016,9500,Kemarau
Kentang,20/12/2016,9500,Kemarau
Kentang,27/12/2016,9500,Kemarau
Kentang,3/1/2017,9500,Kemarau
Kentang,10/1/2017,9500,Kemarau
Kentang,17/1/2017,9500,Kemarau
Kentang,24/1/2017,9500,Kemarau
Kentang,31/1/2017,9500,Kemarau
Kentang,7/2/2017,9500,Kemarau
Kentang,14/2/2017,9500,Kemarau
Kentang,21/2/2017,9500,Kemarau
Kentang,28/2/2017,9500,Kemarau
Kentang,7/3/2017,9000,Hujan
Kentang,14/3/2017,9000,Hujan
Kentang,21/3/2017,9000,Hujan
Kentang,28/3/2017,9000,Hujan
Kentang,4/4/2017,9000,Hujan
Kentang,11/4/2017,9000,Hujan
Kentang,18/4/2017,9000,Hujan
Kentang,25/4/2017,9000,Hujan
Kentang,2/5/2017,9000,Hujan
Kentang,9/5/2017,9000,Hujan
Kentang,16/5/2017,9000,Hujan
Kentang,23/5/2017,9000,Hujan
Kentang,30/5/2017,9000,Hujan
Kentang,6/6/2017,9000,Hujan
Kentang,13/6/2017,9000,Hujan
Kentang,20/6/2017,9000,Hujan
Kentang,27/6/2017,9000,Hujan
Kentang,4/7/2017,9000,Hujan
Kentang,11/7/2017,9000,Hujan
Kentang,18/7/2017,9000,Hujan
Kentang,25/7/2017,9000,Hujan
Kentang,1/8/2017,9000,Hujan
Kentang,8/8/2017,9000,Hujan
Kentang,15/8/2017,9000,Hujan
Kentang,22/8/2017,9000,Hujan
Kentang,29/8/2017,9000,Hujan
Kentang,5/9/2017,9000,Hujan
Kentang,12/9/2017,9000,Hujan
Kentang,19/9/2017,9000,Hujan
Kentang,26/9/2017,9000,Hujan
Kentang,3/10/2017,9000,Hujan
Kentang,10/10/2017,9000,Hujan
Kentang,17/10/2017,9000,Hujan
Kentang,24/10/2017,9000,Hujan
Kentang,31/10/2017,9000,Hujan
Kentang,7/11/2017,11000,Kemarau
Kentang,14/11/2017,11000,Kemarau
Kentang,21/11/2017,11000,Kemarau
Kentang,28/11/2017,11000,Kemarau
Kentang,5/12/2017,11000,Kemarau
Kentang,12/12/2017,11000,Kemarau
Kentang,19/12/2017,11000,Kemarau
Kentang,26/12/2017,11000,Kemarau
Kentang,2/1/2018,11000,Kemarau
Kentang,9/1/2018,11000,Kemarau
Kentang,16/1/2018,11000,Kemarau
Kentang,23/1/2018,11000,Kemarau
Kentang,30/1/2018,11000,Kemarau
Kentang,6/2/2018,11000,Kemarau
Kentang,13/2/2018,11000,Kemarau
Kentang,20/2/2018,11000,Kemarau
Kentang,27/2/2018,11000,Kemarau
Kentang,6/3/2018,9000,Hujan
Kentang,13/3/2018,9000,Hujan
Kentang,20/3/2018,9000,Hujan
Kentang,27/3/2018,9000,Hujan
Kentang,3/4/2018,9000,Hujan
Kentang,10/4/2018,9000,Hujan
Kentang,17/4/2018,9000,Hujan
Kentang,24/4/2018,9000,Hujan
Kentang,1/5/2018,9000,Hujan
Kentang,8/5/2018,9000,Hujan
Kentang,15/5/2018,9000,Hujan
Kentang,22/5/2018,9000,Hujan
Kentang,29/5/2018,9000,Hujan
Kentang,5/6/2018,10500,Kemarau
Kentang,12/6/2018,10500,Kemarau
Kentang,19/6/2018,10500,Kemarau
Kentang,26/6/2018,10500,Kemarau
Kentang,3/7/2018,10500,Kemarau
Kentang,10/7/2018,10500,Kemarau
Kentang,17/7/2018,10500,Kemarau
Kentang,24/7/2018,10500,Kemarau
Kentang,31/7/2018,10500,Kemarau
Kentang,7/8/2018,10500,Kemarau
Kentang,14/8/2018,10500,Kemarau
Kentang,21/8/2018,10500,Kemarau
Kentang,28/8/2018,10500,Kemarau
Kentang,4/9/2018,10500,Kemarau
Kentang,11/9/2018,10500,Kemarau
Kentang,18/9/2018,10500,Kemarau
Kentang,25/9/2018,10500,Kemarau
Kentang,2/10/2018,10500,Kemarau
Kentang,9/10/2018,10500,Kemarau
Kentang,16/10/2018,10500,Kemarau
Kentang,23/10/2018,10500,Kemarau
Kentang,30/10/2018,10500,Kemarau
Kentang,6/11/2018,10500,Kemarau
Kentang,13/11/2018,10500,Kemarau
Kentang,20/11/2018,10500,Kemarau
Kentang,27/11/2018,10500,Kemarau
Kentang,4/12/2018,10500,Kemarau
Kentang,11/12/2018,10500,Kemarau
Kentang,18/12/2018,10500,Kemarau
Kentang,25/12/2018,10500,Kemarau
Kentang,1/1/2019,10500,Kemarau
Kentang,8/1/2019,10000,Hujan
Kentang,15/1/2019,10000,Hujan
Kentang,22/1/2019,10000,Hujan
Kentang,29/1/2019,10000,Hujan
Kentang,5/2/2019,10000,Hujan
Kentang,12/2/2019,10000,Hujan
Kentang,19/2/2019,10000,Hujan
Kentang,26/2/2019,10000,Hujan
Kentang,5/3/2019,10000,Hujan
Kentang,12/3/2019,10000,Hujan
Kentang,19/3/2019,10000,Hujan
Kentang,26/3/2019,10000,Hujan
Kentang,2/4/2019,10000,Hujan
Kentang,9/4/2019,10000,Hujan
Kentang,16/4/2019,10000,Hujan
Kentang,23/4/2019,10000,Hujan
Kentang,30/4/2019,10000,Hujan
Kentang,7/5/2019,15000,Kemarau
Kentang,14/5/2019,15000,Kemarau
Kentang,21/5/2019,15000,Kemarau
Kentang,28/5/2019,15000,Kemarau
Kentang,4/6/2019,15000,Kemarau
Kentang,11/6/2019,15000,Kemarau
Kentang,18/6/2019,15000,Kemarau
Kentang,25/6/2019,15000,Kemarau
Kentang,2/7/2019,15000,Kemarau
Kentang,9/7/2019,15000,Kemarau
Kentang,16/7/2019,15000,Kemarau
Kentang,23/7/2019,15000,Kemarau
Kentang,30/7/2019,15000,Kemarau
Kentang,6/8/2019,15000,Kemarau
Kentang,13/8/2019,15000,Kemarau
Kentang,20/8/2019,15000,Kemarau
Kentang,27/8/2019,15000,Kemarau
Kentang,3/9/2019,15000,Kemarau
Kentang,10/9/2019,15000,Kemarau
Kentang,17/9/2019,15000,Kemarau
Kentang,24/9/2019,15000,Kemarau
Kentang,1/10/2019,15000,Kemarau
Kentang,8/10/2019,13000,Hujan
Kentang,15/10/2019,13000,Hujan
Kentang,22/10/2019,13000,Hujan
Kentang,29/10/2019,13000,Hujan
Kentang,5/11/2019,13000,Hujan
Kentang,12/11/2019,13000,Hujan
Kentang,19/11/2019,13000,Hujan
Kentang,26/11/2019,13000,Hujan
Kentang,3/12/2019,13000,Hujan
Kentang,10/12/2019,13000,Hujan
Kentang,17/12/2019,13000,Hujan
Kentang,24/12/2019,13000,Hujan
Kentang,31/12/2019,13000,Hujan
Kentang,7/1/2020,13000,Hujan
Kentang,14/1/2020,13000,Hujan
